family,tier,design_id,ok,psi_hat,U,p,Q,msg,spec,features,Q_json
did,Tier3_WiderStress,Tier3_WiderStress_0133,True,[0.],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did', 'x1', 'x2'], 'transform': 'level', 'winsor_p': 0.01, 'uFE': 1, 'tFE': 0, 'control_L': 2, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'level', 'winsor_p': 0.01}, 's': {'drop_last_k': 0}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 2}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 0.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 2.0, 'transform_log1p': 0.0, 'winsor_p': 0.01, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did"", ""x1"", ""x2""], ""transform"": ""level"", ""winsor_p"": 0.01, ""uFE"": 1, ""tFE"": 0, ""control_L"": 2, ""pretrend_max_abs_t"": 0.0}"
did,Tier3_WiderStress,Tier3_WiderStress_0134,True,[0.],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did', 'x1', 'x2'], 'transform': 'level', 'winsor_p': 0.05, 'uFE': 1, 'tFE': 0, 'control_L': 2, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'level', 'winsor_p': 0.05}, 's': {'drop_last_k': 0}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 2}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 0.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 2.0, 'transform_log1p': 0.0, 'winsor_p': 0.05, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did"", ""x1"", ""x2""], ""transform"": ""level"", ""winsor_p"": 0.05, ""uFE"": 1, ""tFE"": 0, ""control_L"": 2, ""pretrend_max_abs_t"": 0.0}"
did,Tier3_WiderStress,Tier3_WiderStress_0135,True,[0.],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did', 'x1', 'x2'], 'transform': 'log1p', 'winsor_p': None, 'uFE': 1, 'tFE': 0, 'control_L': 2, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'log1p', 'winsor_p': None}, 's': {'drop_last_k': 0}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 2}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 0.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 2.0, 'transform_log1p': 1.0, 'winsor_p': 0.0, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did"", ""x1"", ""x2""], ""transform"": ""log1p"", ""winsor_p"": null, ""uFE"": 1, ""tFE"": 0, ""control_L"": 2, ""pretrend_max_abs_t"": 0.0}"
did,Tier3_WiderStress,Tier3_WiderStress_0136,True,[0.],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did', 'x1', 'x2'], 'transform': 'log1p', 'winsor_p': 0.01, 'uFE': 1, 'tFE': 0, 'control_L': 2, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'log1p', 'winsor_p': 0.01}, 's': {'drop_last_k': 0}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 2}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 0.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 2.0, 'transform_log1p': 1.0, 'winsor_p': 0.01, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did"", ""x1"", ""x2""], ""transform"": ""log1p"", ""winsor_p"": 0.01, ""uFE"": 1, ""tFE"": 0, ""control_L"": 2, ""pretrend_max_abs_t"": 0.0}"
did,Tier3_WiderStress,Tier3_WiderStress_0137,True,[0.],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did', 'x1', 'x2'], 'transform': 'log1p', 'winsor_p': 0.05, 'uFE': 1, 'tFE': 0, 'control_L': 2, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'log1p', 'winsor_p': 0.05}, 's': {'drop_last_k': 0}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 2}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 0.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 2.0, 'transform_log1p': 1.0, 'winsor_p': 0.05, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did"", ""x1"", ""x2""], ""transform"": ""log1p"", ""winsor_p"": 0.05, ""uFE"": 1, ""tFE"": 0, ""control_L"": 2, ""pretrend_max_abs_t"": 0.0}"
did,Tier3_WiderStress,Tier3_WiderStress_0138,True,[2.37940113e-17],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did', 'x1', 'x2', 'x3'], 'transform': 'level', 'winsor_p': None, 'uFE': 1, 'tFE': 0, 'control_L': 3, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'level', 'winsor_p': None}, 's': {'drop_last_k': 0}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 3}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 0.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 3.0, 'transform_log1p': 0.0, 'winsor_p': 0.0, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did"", ""x1"", ""x2"", ""x3""], ""transform"": ""level"", ""winsor_p"": null, ""uFE"": 1, ""tFE"": 0, ""control_L"": 3, ""pretrend_max_abs_t"": 0.0}"
did,Tier3_WiderStress,Tier3_WiderStress_0139,True,[2.23114847e-17],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did', 'x1', 'x2', 'x3'], 'transform': 'level', 'winsor_p': 0.01, 'uFE': 1, 'tFE': 0, 'control_L': 3, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'level', 'winsor_p': 0.01}, 's': {'drop_last_k': 0}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 3}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 0.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 3.0, 'transform_log1p': 0.0, 'winsor_p': 0.01, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did"", ""x1"", ""x2"", ""x3""], ""transform"": ""level"", ""winsor_p"": 0.01, ""uFE"": 1, ""tFE"": 0, ""control_L"": 3, ""pretrend_max_abs_t"": 0.0}"
did,Tier3_WiderStress,Tier3_WiderStress_0140,True,[1.93011377e-17],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did', 'x1', 'x2', 'x3'], 'transform': 'level', 'winsor_p': 0.05, 'uFE': 1, 'tFE': 0, 'control_L': 3, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'level', 'winsor_p': 0.05}, 's': {'drop_last_k': 0}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 3}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 0.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 3.0, 'transform_log1p': 0.0, 'winsor_p': 0.05, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did"", ""x1"", ""x2"", ""x3""], ""transform"": ""level"", ""winsor_p"": 0.05, ""uFE"": 1, ""tFE"": 0, ""control_L"": 3, ""pretrend_max_abs_t"": 0.0}"
did,Tier3_WiderStress,Tier3_WiderStress_0141,True,[7.54594121e-18],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did', 'x1', 'x2', 'x3'], 'transform': 'log1p', 'winsor_p': None, 'uFE': 1, 'tFE': 0, 'control_L': 3, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'log1p', 'winsor_p': None}, 's': {'drop_last_k': 0}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 3}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 0.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 3.0, 'transform_log1p': 1.0, 'winsor_p': 0.0, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did"", ""x1"", ""x2"", ""x3""], ""transform"": ""log1p"", ""winsor_p"": null, ""uFE"": 1, ""tFE"": 0, ""control_L"": 3, ""pretrend_max_abs_t"": 0.0}"
did,Tier3_WiderStress,Tier3_WiderStress_0142,True,[7.24166114e-18],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did', 'x1', 'x2', 'x3'], 'transform': 'log1p', 'winsor_p': 0.01, 'uFE': 1, 'tFE': 0, 'control_L': 3, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'log1p', 'winsor_p': 0.01}, 's': {'drop_last_k': 0}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 3}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 0.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 3.0, 'transform_log1p': 1.0, 'winsor_p': 0.01, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did"", ""x1"", ""x2"", ""x3""], ""transform"": ""log1p"", ""winsor_p"": 0.01, ""uFE"": 1, ""tFE"": 0, ""control_L"": 3, ""pretrend_max_abs_t"": 0.0}"
did,Tier3_WiderStress,Tier3_WiderStress_0143,True,[6.52612282e-18],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did', 'x1', 'x2', 'x3'], 'transform': 'log1p', 'winsor_p': 0.05, 'uFE': 1, 'tFE': 0, 'control_L': 3, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'log1p', 'winsor_p': 0.05}, 's': {'drop_last_k': 0}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 3}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 0.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 3.0, 'transform_log1p': 1.0, 'winsor_p': 0.05, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did"", ""x1"", ""x2"", ""x3""], ""transform"": ""log1p"", ""winsor_p"": 0.05, ""uFE"": 1, ""tFE"": 0, ""control_L"": 3, ""pretrend_max_abs_t"": 0.0}"
did,Tier3_WiderStress,Tier3_WiderStress_0144,True,[0.],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did'], 'transform': 'level', 'winsor_p': None, 'uFE': 1, 'tFE': 0, 'control_L': 0, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'level', 'winsor_p': None}, 's': {'drop_last_k': 3}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 0}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 3.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 0.0, 'transform_log1p': 0.0, 'winsor_p': 0.0, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did""], ""transform"": ""level"", ""winsor_p"": null, ""uFE"": 1, ""tFE"": 0, ""control_L"": 0, ""pretrend_max_abs_t"": 0.0}"
did,Tier3_WiderStress,Tier3_WiderStress_0145,True,[0.],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did'], 'transform': 'level', 'winsor_p': 0.01, 'uFE': 1, 'tFE': 0, 'control_L': 0, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'level', 'winsor_p': 0.01}, 's': {'drop_last_k': 3}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 0}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 3.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 0.0, 'transform_log1p': 0.0, 'winsor_p': 0.01, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did""], ""transform"": ""level"", ""winsor_p"": 0.01, ""uFE"": 1, ""tFE"": 0, ""control_L"": 0, ""pretrend_max_abs_t"": 0.0}"
did,Tier3_WiderStress,Tier3_WiderStress_0146,True,[0.],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did'], 'transform': 'level', 'winsor_p': 0.05, 'uFE': 1, 'tFE': 0, 'control_L': 0, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'level', 'winsor_p': 0.05}, 's': {'drop_last_k': 3}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 0}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 3.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 0.0, 'transform_log1p': 0.0, 'winsor_p': 0.05, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did""], ""transform"": ""level"", ""winsor_p"": 0.05, ""uFE"": 1, ""tFE"": 0, ""control_L"": 0, ""pretrend_max_abs_t"": 0.0}"
did,Tier3_WiderStress,Tier3_WiderStress_0147,True,[0.],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did'], 'transform': 'log1p', 'winsor_p': None, 'uFE': 1, 'tFE': 0, 'control_L': 0, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'log1p', 'winsor_p': None}, 's': {'drop_last_k': 3}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 0}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 3.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 0.0, 'transform_log1p': 1.0, 'winsor_p': 0.0, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did""], ""transform"": ""log1p"", ""winsor_p"": null, ""uFE"": 1, ""tFE"": 0, ""control_L"": 0, ""pretrend_max_abs_t"": 0.0}"
did,Tier3_WiderStress,Tier3_WiderStress_0148,True,[0.],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did'], 'transform': 'log1p', 'winsor_p': 0.01, 'uFE': 1, 'tFE': 0, 'control_L': 0, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'log1p', 'winsor_p': 0.01}, 's': {'drop_last_k': 3}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 0}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 3.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 0.0, 'transform_log1p': 1.0, 'winsor_p': 0.01, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did""], ""transform"": ""log1p"", ""winsor_p"": 0.01, ""uFE"": 1, ""tFE"": 0, ""control_L"": 0, ""pretrend_max_abs_t"": 0.0}"
did,Tier3_WiderStress,Tier3_WiderStress_0149,True,[0.],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did'], 'transform': 'log1p', 'winsor_p': 0.05, 'uFE': 1, 'tFE': 0, 'control_L': 0, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'log1p', 'winsor_p': 0.05}, 's': {'drop_last_k': 3}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 0}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 3.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 0.0, 'transform_log1p': 1.0, 'winsor_p': 0.05, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did""], ""transform"": ""log1p"", ""winsor_p"": 0.05, ""uFE"": 1, ""tFE"": 0, ""control_L"": 0, ""pretrend_max_abs_t"": 0.0}"
did,Tier3_WiderStress,Tier3_WiderStress_0150,True,[0.],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did', 'x1'], 'transform': 'level', 'winsor_p': None, 'uFE': 1, 'tFE': 0, 'control_L': 1, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'level', 'winsor_p': None}, 's': {'drop_last_k': 3}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 1}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 3.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 1.0, 'transform_log1p': 0.0, 'winsor_p': 0.0, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did"", ""x1""], ""transform"": ""level"", ""winsor_p"": null, ""uFE"": 1, ""tFE"": 0, ""control_L"": 1, ""pretrend_max_abs_t"": 0.0}"
did,Tier3_WiderStress,Tier3_WiderStress_0151,True,[0.],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did', 'x1'], 'transform': 'level', 'winsor_p': 0.01, 'uFE': 1, 'tFE': 0, 'control_L': 1, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'level', 'winsor_p': 0.01}, 's': {'drop_last_k': 3}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 1}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 3.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 1.0, 'transform_log1p': 0.0, 'winsor_p': 0.01, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did"", ""x1""], ""transform"": ""level"", ""winsor_p"": 0.01, ""uFE"": 1, ""tFE"": 0, ""control_L"": 1, ""pretrend_max_abs_t"": 0.0}"
did,Tier3_WiderStress,Tier3_WiderStress_0152,True,[0.],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did', 'x1'], 'transform': 'level', 'winsor_p': 0.05, 'uFE': 1, 'tFE': 0, 'control_L': 1, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'level', 'winsor_p': 0.05}, 's': {'drop_last_k': 3}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 1}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 3.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 1.0, 'transform_log1p': 0.0, 'winsor_p': 0.05, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did"", ""x1""], ""transform"": ""level"", ""winsor_p"": 0.05, ""uFE"": 1, ""tFE"": 0, ""control_L"": 1, ""pretrend_max_abs_t"": 0.0}"
did,Tier3_WiderStress,Tier3_WiderStress_0153,True,[0.],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did', 'x1'], 'transform': 'log1p', 'winsor_p': None, 'uFE': 1, 'tFE': 0, 'control_L': 1, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'log1p', 'winsor_p': None}, 's': {'drop_last_k': 3}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 1}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 3.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 1.0, 'transform_log1p': 1.0, 'winsor_p': 0.0, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did"", ""x1""], ""transform"": ""log1p"", ""winsor_p"": null, ""uFE"": 1, ""tFE"": 0, ""control_L"": 1, ""pretrend_max_abs_t"": 0.0}"
did,Tier3_WiderStress,Tier3_WiderStress_0154,True,[0.],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did', 'x1'], 'transform': 'log1p', 'winsor_p': 0.01, 'uFE': 1, 'tFE': 0, 'control_L': 1, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'log1p', 'winsor_p': 0.01}, 's': {'drop_last_k': 3}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 1}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 3.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 1.0, 'transform_log1p': 1.0, 'winsor_p': 0.01, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did"", ""x1""], ""transform"": ""log1p"", ""winsor_p"": 0.01, ""uFE"": 1, ""tFE"": 0, ""control_L"": 1, ""pretrend_max_abs_t"": 0.0}"
did,Tier3_WiderStress,Tier3_WiderStress_0155,True,[0.],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did', 'x1'], 'transform': 'log1p', 'winsor_p': 0.05, 'uFE': 1, 'tFE': 0, 'control_L': 1, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'log1p', 'winsor_p': 0.05}, 's': {'drop_last_k': 3}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 1}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 3.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 1.0, 'transform_log1p': 1.0, 'winsor_p': 0.05, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did"", ""x1""], ""transform"": ""log1p"", ""winsor_p"": 0.05, ""uFE"": 1, ""tFE"": 0, ""control_L"": 1, ""pretrend_max_abs_t"": 0.0}"
did,Tier3_WiderStress,Tier3_WiderStress_0156,True,[0.],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did', 'x1', 'x2'], 'transform': 'level', 'winsor_p': None, 'uFE': 1, 'tFE': 0, 'control_L': 2, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'level', 'winsor_p': None}, 's': {'drop_last_k': 3}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 2}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 3.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 2.0, 'transform_log1p': 0.0, 'winsor_p': 0.0, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did"", ""x1"", ""x2""], ""transform"": ""level"", ""winsor_p"": null, ""uFE"": 1, ""tFE"": 0, ""control_L"": 2, ""pretrend_max_abs_t"": 0.0}"
did,Tier3_WiderStress,Tier3_WiderStress_0157,True,[0.],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did', 'x1', 'x2'], 'transform': 'level', 'winsor_p': 0.01, 'uFE': 1, 'tFE': 0, 'control_L': 2, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'level', 'winsor_p': 0.01}, 's': {'drop_last_k': 3}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 2}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 3.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 2.0, 'transform_log1p': 0.0, 'winsor_p': 0.01, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did"", ""x1"", ""x2""], ""transform"": ""level"", ""winsor_p"": 0.01, ""uFE"": 1, ""tFE"": 0, ""control_L"": 2, ""pretrend_max_abs_t"": 0.0}"
did,Tier3_WiderStress,Tier3_WiderStress_0158,True,[0.],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did', 'x1', 'x2'], 'transform': 'level', 'winsor_p': 0.05, 'uFE': 1, 'tFE': 0, 'control_L': 2, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'level', 'winsor_p': 0.05}, 's': {'drop_last_k': 3}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 2}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 3.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 2.0, 'transform_log1p': 0.0, 'winsor_p': 0.05, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did"", ""x1"", ""x2""], ""transform"": ""level"", ""winsor_p"": 0.05, ""uFE"": 1, ""tFE"": 0, ""control_L"": 2, ""pretrend_max_abs_t"": 0.0}"
