family,tier,design_id,ok,psi_hat,U,p,Q,msg,spec,features,Q_json
did,Tier2_Contested,Tier2_Contested_0057,True,[0.],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did', 'x1', 'x2'], 'transform': 'level', 'winsor_p': 0.01, 'uFE': 1, 'tFE': 0, 'control_L': 2, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'level', 'winsor_p': 0.01}, 's': {'drop_last_k': 0}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 2}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 0.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 2.0, 'transform_log1p': 0.0, 'winsor_p': 0.01, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did"", ""x1"", ""x2""], ""transform"": ""level"", ""winsor_p"": 0.01, ""uFE"": 1, ""tFE"": 0, ""control_L"": 2, ""pretrend_max_abs_t"": 0.0}"
did,Tier2_Contested,Tier2_Contested_0058,True,[0.],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did', 'x1', 'x2'], 'transform': 'log1p', 'winsor_p': None, 'uFE': 1, 'tFE': 0, 'control_L': 2, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'log1p', 'winsor_p': None}, 's': {'drop_last_k': 0}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 2}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 0.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 2.0, 'transform_log1p': 1.0, 'winsor_p': 0.0, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did"", ""x1"", ""x2""], ""transform"": ""log1p"", ""winsor_p"": null, ""uFE"": 1, ""tFE"": 0, ""control_L"": 2, ""pretrend_max_abs_t"": 0.0}"
did,Tier2_Contested,Tier2_Contested_0059,True,[0.],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did', 'x1', 'x2'], 'transform': 'log1p', 'winsor_p': 0.01, 'uFE': 1, 'tFE': 0, 'control_L': 2, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'log1p', 'winsor_p': 0.01}, 's': {'drop_last_k': 0}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 2}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 0.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 2.0, 'transform_log1p': 1.0, 'winsor_p': 0.01, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did"", ""x1"", ""x2""], ""transform"": ""log1p"", ""winsor_p"": 0.01, ""uFE"": 1, ""tFE"": 0, ""control_L"": 2, ""pretrend_max_abs_t"": 0.0}"
did,Tier2_Contested,Tier2_Contested_0060,True,[2.37940113e-17],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did', 'x1', 'x2', 'x3'], 'transform': 'level', 'winsor_p': None, 'uFE': 1, 'tFE': 0, 'control_L': 3, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'level', 'winsor_p': None}, 's': {'drop_last_k': 0}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 3}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 0.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 3.0, 'transform_log1p': 0.0, 'winsor_p': 0.0, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did"", ""x1"", ""x2"", ""x3""], ""transform"": ""level"", ""winsor_p"": null, ""uFE"": 1, ""tFE"": 0, ""control_L"": 3, ""pretrend_max_abs_t"": 0.0}"
did,Tier2_Contested,Tier2_Contested_0061,True,[2.23114847e-17],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did', 'x1', 'x2', 'x3'], 'transform': 'level', 'winsor_p': 0.01, 'uFE': 1, 'tFE': 0, 'control_L': 3, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'level', 'winsor_p': 0.01}, 's': {'drop_last_k': 0}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 3}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 0.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 3.0, 'transform_log1p': 0.0, 'winsor_p': 0.01, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did"", ""x1"", ""x2"", ""x3""], ""transform"": ""level"", ""winsor_p"": 0.01, ""uFE"": 1, ""tFE"": 0, ""control_L"": 3, ""pretrend_max_abs_t"": 0.0}"
did,Tier2_Contested,Tier2_Contested_0062,True,[7.54594121e-18],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did', 'x1', 'x2', 'x3'], 'transform': 'log1p', 'winsor_p': None, 'uFE': 1, 'tFE': 0, 'control_L': 3, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'log1p', 'winsor_p': None}, 's': {'drop_last_k': 0}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 3}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 0.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 3.0, 'transform_log1p': 1.0, 'winsor_p': 0.0, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did"", ""x1"", ""x2"", ""x3""], ""transform"": ""log1p"", ""winsor_p"": null, ""uFE"": 1, ""tFE"": 0, ""control_L"": 3, ""pretrend_max_abs_t"": 0.0}"
did,Tier2_Contested,Tier2_Contested_0063,True,[7.24166114e-18],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did', 'x1', 'x2', 'x3'], 'transform': 'log1p', 'winsor_p': 0.01, 'uFE': 1, 'tFE': 0, 'control_L': 3, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'log1p', 'winsor_p': 0.01}, 's': {'drop_last_k': 0}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 3}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 0.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 3.0, 'transform_log1p': 1.0, 'winsor_p': 0.01, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did"", ""x1"", ""x2"", ""x3""], ""transform"": ""log1p"", ""winsor_p"": 0.01, ""uFE"": 1, ""tFE"": 0, ""control_L"": 3, ""pretrend_max_abs_t"": 0.0}"
did,Tier2_Contested,Tier2_Contested_0064,True,[0.],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did'], 'transform': 'level', 'winsor_p': None, 'uFE': 1, 'tFE': 0, 'control_L': 0, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'level', 'winsor_p': None}, 's': {'drop_last_k': 3}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 0}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 3.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 0.0, 'transform_log1p': 0.0, 'winsor_p': 0.0, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did""], ""transform"": ""level"", ""winsor_p"": null, ""uFE"": 1, ""tFE"": 0, ""control_L"": 0, ""pretrend_max_abs_t"": 0.0}"
did,Tier2_Contested,Tier2_Contested_0065,True,[0.],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did'], 'transform': 'level', 'winsor_p': 0.01, 'uFE': 1, 'tFE': 0, 'control_L': 0, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'level', 'winsor_p': 0.01}, 's': {'drop_last_k': 3}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 0}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 3.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 0.0, 'transform_log1p': 0.0, 'winsor_p': 0.01, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did""], ""transform"": ""level"", ""winsor_p"": 0.01, ""uFE"": 1, ""tFE"": 0, ""control_L"": 0, ""pretrend_max_abs_t"": 0.0}"
did,Tier2_Contested,Tier2_Contested_0066,True,[0.],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did'], 'transform': 'log1p', 'winsor_p': None, 'uFE': 1, 'tFE': 0, 'control_L': 0, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'log1p', 'winsor_p': None}, 's': {'drop_last_k': 3}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 0}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 3.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 0.0, 'transform_log1p': 1.0, 'winsor_p': 0.0, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did""], ""transform"": ""log1p"", ""winsor_p"": null, ""uFE"": 1, ""tFE"": 0, ""control_L"": 0, ""pretrend_max_abs_t"": 0.0}"
did,Tier2_Contested,Tier2_Contested_0067,True,[0.],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did'], 'transform': 'log1p', 'winsor_p': 0.01, 'uFE': 1, 'tFE': 0, 'control_L': 0, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'log1p', 'winsor_p': 0.01}, 's': {'drop_last_k': 3}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 0}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 3.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 0.0, 'transform_log1p': 1.0, 'winsor_p': 0.01, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did""], ""transform"": ""log1p"", ""winsor_p"": 0.01, ""uFE"": 1, ""tFE"": 0, ""control_L"": 0, ""pretrend_max_abs_t"": 0.0}"
did,Tier2_Contested,Tier2_Contested_0068,True,[0.],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did', 'x1'], 'transform': 'level', 'winsor_p': None, 'uFE': 1, 'tFE': 0, 'control_L': 1, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'level', 'winsor_p': None}, 's': {'drop_last_k': 3}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 1}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 3.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 1.0, 'transform_log1p': 0.0, 'winsor_p': 0.0, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did"", ""x1""], ""transform"": ""level"", ""winsor_p"": null, ""uFE"": 1, ""tFE"": 0, ""control_L"": 1, ""pretrend_max_abs_t"": 0.0}"
did,Tier2_Contested,Tier2_Contested_0069,True,[0.],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did', 'x1'], 'transform': 'level', 'winsor_p': 0.01, 'uFE': 1, 'tFE': 0, 'control_L': 1, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'level', 'winsor_p': 0.01}, 's': {'drop_last_k': 3}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 1}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 3.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 1.0, 'transform_log1p': 0.0, 'winsor_p': 0.01, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did"", ""x1""], ""transform"": ""level"", ""winsor_p"": 0.01, ""uFE"": 1, ""tFE"": 0, ""control_L"": 1, ""pretrend_max_abs_t"": 0.0}"
did,Tier2_Contested,Tier2_Contested_0070,True,[0.],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did', 'x1'], 'transform': 'log1p', 'winsor_p': None, 'uFE': 1, 'tFE': 0, 'control_L': 1, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'log1p', 'winsor_p': None}, 's': {'drop_last_k': 3}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 1}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 3.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 1.0, 'transform_log1p': 1.0, 'winsor_p': 0.0, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did"", ""x1""], ""transform"": ""log1p"", ""winsor_p"": null, ""uFE"": 1, ""tFE"": 0, ""control_L"": 1, ""pretrend_max_abs_t"": 0.0}"
did,Tier2_Contested,Tier2_Contested_0071,True,[0.],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did', 'x1'], 'transform': 'log1p', 'winsor_p': 0.01, 'uFE': 1, 'tFE': 0, 'control_L': 1, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'log1p', 'winsor_p': 0.01}, 's': {'drop_last_k': 3}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 1}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 3.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 1.0, 'transform_log1p': 1.0, 'winsor_p': 0.01, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did"", ""x1""], ""transform"": ""log1p"", ""winsor_p"": 0.01, ""uFE"": 1, ""tFE"": 0, ""control_L"": 1, ""pretrend_max_abs_t"": 0.0}"
did,Tier2_Contested,Tier2_Contested_0072,True,[0.],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did', 'x1', 'x2'], 'transform': 'level', 'winsor_p': None, 'uFE': 1, 'tFE': 0, 'control_L': 2, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'level', 'winsor_p': None}, 's': {'drop_last_k': 3}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 2}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 3.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 2.0, 'transform_log1p': 0.0, 'winsor_p': 0.0, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did"", ""x1"", ""x2""], ""transform"": ""level"", ""winsor_p"": null, ""uFE"": 1, ""tFE"": 0, ""control_L"": 2, ""pretrend_max_abs_t"": 0.0}"
did,Tier2_Contested,Tier2_Contested_0073,True,[0.],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did', 'x1', 'x2'], 'transform': 'level', 'winsor_p': 0.01, 'uFE': 1, 'tFE': 0, 'control_L': 2, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'level', 'winsor_p': 0.01}, 's': {'drop_last_k': 3}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 2}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 3.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 2.0, 'transform_log1p': 0.0, 'winsor_p': 0.01, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did"", ""x1"", ""x2""], ""transform"": ""level"", ""winsor_p"": 0.01, ""uFE"": 1, ""tFE"": 0, ""control_L"": 2, ""pretrend_max_abs_t"": 0.0}"
did,Tier2_Contested,Tier2_Contested_0074,True,[0.],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did', 'x1', 'x2'], 'transform': 'log1p', 'winsor_p': None, 'uFE': 1, 'tFE': 0, 'control_L': 2, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'log1p', 'winsor_p': None}, 's': {'drop_last_k': 3}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 2}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 3.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 2.0, 'transform_log1p': 1.0, 'winsor_p': 0.0, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did"", ""x1"", ""x2""], ""transform"": ""log1p"", ""winsor_p"": null, ""uFE"": 1, ""tFE"": 0, ""control_L"": 2, ""pretrend_max_abs_t"": 0.0}"
did,Tier2_Contested,Tier2_Contested_0075,True,[0.],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did', 'x1', 'x2'], 'transform': 'log1p', 'winsor_p': 0.01, 'uFE': 1, 'tFE': 0, 'control_L': 2, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'log1p', 'winsor_p': 0.01}, 's': {'drop_last_k': 3}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 2}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 3.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 2.0, 'transform_log1p': 1.0, 'winsor_p': 0.01, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did"", ""x1"", ""x2""], ""transform"": ""log1p"", ""winsor_p"": 0.01, ""uFE"": 1, ""tFE"": 0, ""control_L"": 2, ""pretrend_max_abs_t"": 0.0}"
did,Tier2_Contested,Tier2_Contested_0076,True,[-7.74953464e-18],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did', 'x1', 'x2', 'x3'], 'transform': 'level', 'winsor_p': None, 'uFE': 1, 'tFE': 0, 'control_L': 3, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'level', 'winsor_p': None}, 's': {'drop_last_k': 3}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 3}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 3.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 3.0, 'transform_log1p': 0.0, 'winsor_p': 0.0, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did"", ""x1"", ""x2"", ""x3""], ""transform"": ""level"", ""winsor_p"": null, ""uFE"": 1, ""tFE"": 0, ""control_L"": 3, ""pretrend_max_abs_t"": 0.0}"
did,Tier2_Contested,Tier2_Contested_0077,True,[-7.74772641e-18],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did', 'x1', 'x2', 'x3'], 'transform': 'level', 'winsor_p': 0.01, 'uFE': 1, 'tFE': 0, 'control_L': 3, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'level', 'winsor_p': 0.01}, 's': {'drop_last_k': 3}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 3}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 3.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 3.0, 'transform_log1p': 0.0, 'winsor_p': 0.01, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did"", ""x1"", ""x2"", ""x3""], ""transform"": ""level"", ""winsor_p"": 0.01, ""uFE"": 1, ""tFE"": 0, ""control_L"": 3, ""pretrend_max_abs_t"": 0.0}"
did,Tier2_Contested,Tier2_Contested_0078,True,[-2.47319802e-18],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did', 'x1', 'x2', 'x3'], 'transform': 'log1p', 'winsor_p': None, 'uFE': 1, 'tFE': 0, 'control_L': 3, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'log1p', 'winsor_p': None}, 's': {'drop_last_k': 3}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 3}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 3.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 3.0, 'transform_log1p': 1.0, 'winsor_p': 0.0, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did"", ""x1"", ""x2"", ""x3""], ""transform"": ""log1p"", ""winsor_p"": null, ""uFE"": 1, ""tFE"": 0, ""control_L"": 3, ""pretrend_max_abs_t"": 0.0}"
did,Tier2_Contested,Tier2_Contested_0079,True,[-2.41588938e-18],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did', 'x1', 'x2', 'x3'], 'transform': 'log1p', 'winsor_p': 0.01, 'uFE': 1, 'tFE': 0, 'control_L': 3, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'log1p', 'winsor_p': 0.01}, 's': {'drop_last_k': 3}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 3}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 3.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 3.0, 'transform_log1p': 1.0, 'winsor_p': 0.01, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did"", ""x1"", ""x2"", ""x3""], ""transform"": ""log1p"", ""winsor_p"": 0.01, ""uFE"": 1, ""tFE"": 0, ""control_L"": 3, ""pretrend_max_abs_t"": 0.0}"
did,Tier2_Contested,Tier2_Contested_0080,True,[0.],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did'], 'transform': 'level', 'winsor_p': None, 'uFE': 1, 'tFE': 0, 'control_L': 0, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'level', 'winsor_p': None}, 's': {'drop_last_k': 6}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 0}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 6.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 0.0, 'transform_log1p': 0.0, 'winsor_p': 0.0, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did""], ""transform"": ""level"", ""winsor_p"": null, ""uFE"": 1, ""tFE"": 0, ""control_L"": 0, ""pretrend_max_abs_t"": 0.0}"
did,Tier2_Contested,Tier2_Contested_0081,True,[0.],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did'], 'transform': 'level', 'winsor_p': 0.01, 'uFE': 1, 'tFE': 0, 'control_L': 0, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'level', 'winsor_p': 0.01}, 's': {'drop_last_k': 6}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 0}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 6.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 0.0, 'transform_log1p': 0.0, 'winsor_p': 0.01, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did""], ""transform"": ""level"", ""winsor_p"": 0.01, ""uFE"": 1, ""tFE"": 0, ""control_L"": 0, ""pretrend_max_abs_t"": 0.0}"
did,Tier2_Contested,Tier2_Contested_0082,True,[0.],[[1.e-12]],[1.],"{'names': ['const', 'post', 'did'], 'transform': 'log1p', 'winsor_p': None, 'uFE': 1, 'tFE': 0, 'control_L': 0, 'pretrend_max_abs_t': 0.0}",,"{'m': 'DID', 'p': {'transform': 'log1p', 'winsor_p': None}, 's': {'drop_last_k': 6}, 'e': {'estimator': 'OLS', 'uFE': 1, 'tFE': 0, 'control_L': 0}, 'i': {'cluster': 'unit', 'psi_index': 0}}","{'m_is_DID': 1.0, 'm_is_IV': 0.0, 'm_is_GLM': 0.0, 'drop_last_k': 6.0, 'uFE': 1.0, 'tFE': 0.0, 'control_L': 0.0, 'transform_log1p': 1.0, 'winsor_p': 0.0, 'est_is_OLS': 1.0, 'est_is_GLM': 0.0, 'cluster_unit': 1.0}","{""names"": [""const"", ""post"", ""did""], ""transform"": ""log1p"", ""winsor_p"": null, ""uFE"": 1, ""tFE"": 0, ""control_L"": 0, ""pretrend_max_abs_t"": 0.0}"
